airbnb_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
15807489,Spanking New Hipster Apartment in Bloomingdale,102274654,Rae,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91198257,-77.01346805,"Entire home,apt",100,3,5,2.68,3,97
4830144,"DC private room, bath, and balcony",4431073,Steph,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91238313,-77.00667304,Private room,85,3,66,2.36,1,0
16757684,Private 2 BDRM 1 BTH BSMT Apartment,111206494,Athos,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91907737,-77.01264147,"Entire home,apt",1500,3,0,0.0,1,0
11121546,"Private Suite,New Home,10 mins to Metro",26711938,Kevin,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91685747,-77.01399393,Private room,80,2,121,8.03,1,43
14398340,Entire large 1BR condo near metro!,77740202,Joseph,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90767567,-77.01205798,"Entire home,apt",125,2,22,3.22,1,154
13742824,Cozy and centrally located room in Bloomingdale,51884578,Andreas,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91632782,-77.01384718,Private room,49,7,0,0.0,1,0
9713526,Private furnished one bedroom,5869087,Adriana,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92158735,-77.00087140000001,Private room,65,1,0,0.0,1,363
18397025,Sun-Filled Bedroom in Modern Row House,2097162,Manuel,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91684419,-77.01277935,Private room,115,2,0,0.0,1,0
18123048,"Private Room on 1st and U street, NW",124644014,Rose,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91767145,-77.0109977,Private room,50,1,3,3.0,1,29
12302005,Cozy Bloomingdale Coach House,95464,Syga,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91346602,-77.01038588,"Entire home,apt",79,2,39,4.45,2,323
4275780,Elegant Apartment in DC - NoMa,22198100,Bez,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91137727,-77.00645858,"Entire home,apt",150,3,19,0.87,3,327
15806290,"Private cozy & comfy bedrm in Bloomingdale,Shaw",102274654,Rae,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91261815,-77.01500432,Private room,69,2,6,4.74,3,195
15445826,Cozy room north of Capitol Hill,86411732,Jackson,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91723979,-77.00564672,Private room,41,1,5,0.72,1,24
16789250,Nice Partitioned room 15 mins from the metro,315148,John,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9176751,-77.01397644,Shared room,23,3,9,4.74,11,159
5123810,Small Bedroom in Victorian Rowhouse,5176572,Sergey And Jenia,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91168572,-77.01077271,Private room,65,1,52,2.08,3,335
16756427,"Perfect home for Inaguration,women's march",111196946,Courtney,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91295451,-77.00744754,"Entire home,apt",450,2,0,0.0,1,128
2141766,"Stylish suite in DC, free parking",10930361,Kim,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92398294,-77.00039552,"Entire home,apt",88,2,161,3.98,1,76
12168412,"FRIENDLY, COZY, NEAT PRIVATE ROOM",61362641,Jack,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91209277,-77.002224,Private room,49,1,24,2.32,11,6
15248566,Private Room Near RIA Metro & Downtown,9285851,Clinton,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9209896,-77.00236332,Private room,54,1,5,0.76,2,0
15805615,"Private & cozy single room in Bloomingdale,Shaw",102274654,Rae,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91196893,-77.01428112,Private room,60,2,5,3.06,3,61
16156779,Renovated (in-law bsmnt apt) w kitchen & parking,87120934,Jeremy,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91843754,-77.00324957,"Entire home,apt",200,2,21,5.73,1,0
15927397,Private room in Northeast DC Close to White House,38366529,Shams,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91532986,-77.00344921,Private room,45,1,13,2.93,1,39
1814851,"Spacious & Sunny 2 bdrm,2 bath Townhome w Parking",8223833,Jennifer,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92545944,-77.00732223,"Entire home,apt",68,3,58,1.52,1,160
15511825,Cozy Condo in Heart of Shaw,4275672,Anthony,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91298864,-77.01534228,"Entire home,apt",84,2,6,0.88,1,156
9711829,"Apartment w, Full Kitchen & Parking",14988803,Scott & Jessie,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92089295,-77.00802794,"Entire home,apt",87,3,54,3.69,1,30
17576138,"One bedroom in Bloomingdale,Truxton",95965731,Chris,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91001463,-77.01085581,Shared room,80,2,9,4.35,1,82
17084549,Private bedroom in stylish home,464243,Chloe,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91898074,-77.01337832,Private room,100,1,4,1.36,1,361
14430336,Comfort and Convenience in Bloomingdale,68591004,Janel And Mariah,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91666148,-77.00966129,Private room,59,1,18,2.18,1,252
12070982,WELCOME TO DC! BEFORE BOOKING READ MY REVIEWS!,61362641,Jack,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91041133,-77.00347314,Shared room,39,1,51,3.86,11,67
16755372,Cozy Conveniently located Condo,58069820,Michael,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91563624,-77.00116566,Private room,99,1,1,0.75,1,90
14428783,Great space for weekend or longer,3718512,Hans,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9111737,-77.00512458,Private room,65,1,49,5.38,1,76
8268358,"Spacious 1-bedroom near Brookland,Catholic U",27957198,Erik,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92393482,-77.00207366,"Entire home,apt",695,2,0,0.0,1,91
4884217,"What the French, Toast?",6353432,Henrike,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.93147332,-76.99519575,"Entire home,apt",85,1,148,5.55,3,139
667954,Neat small private bedroom in a strategic location,1313111,Rossen,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91502223,-77.00152597,Private room,55,2,379,6.66,2,338
16002608,Entire home 1.5 miles from Union Station,103705038,Peter,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91695026,-77.00399784,"Entire home,apt",1000,2,0,0.0,1,10
12168587,Center of The Washington DC-BUNKS,61362641,Jack,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91209011,-77.00355157,Shared room,10,1,41,3.55,11,168
11610161,Brand New DC Flat+parking,15830506,"Lize, Greg, & Fern","Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91749818,-77.00214168,"Entire home,apt",120,1,30,2.12,12,102
8169513,Cozy furnished Room in heart of DC,29945175,Zergabachew,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92039219,-77.00040474,Private room,56,1,45,2.42,1,362
1648624,Beautiful room for rent in the Bloomingdale area,315148,John,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91778209,-77.01375169,Private room,36,4,7,0.19,11,299
11773900,Private Down Town Home on Beautiful Park,23122886,Eliza,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91744875,-77.0119465,"Entire home,apt",100,1,47,3.41,1,57
9138500,Great Location-Luxurious-Affordable,41957380,Abhi,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.93115368,-76.99796075,Shared room,35,1,4,0.22,2,0
311306,WANT A LONGER  STAY RENTAL IN DC?,1601409,Edmond,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9166377,-77.01379686,Private room,95,3,56,0.91,5,355
4204367,The best room for a solo traveller!,11559071,Alex,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90612279999999,-77.01328070000001,Private room,80,2,43,1.37,4,311
566968,"DC History, Privacy & a Unique Room",1601409,Edmond,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91426823,-77.01429098,Private room,58,3,65,1.2,5,211
16721710,Awesome Location to Enjoy Washington D.C.!!!!,95951684,Blake,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92533132,-76.99788291,Private room,1000,2,0,0.0,1,364
16133043,"Monument rooftop views, prime location, +2 parking",105237684,Luis,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91180307,-77.01053576,"Entire home,apt",1000,3,0,0.0,1,89
11873129,CLEAN AND COMFY BUNKS - In the middle of The DC,61362641,Jack,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91157692,-77.00388179,Shared room,41,1,54,3.9,11,78
15903564,Sunny & Cozy 1 BR in DC close to all you need!,10853866,Paulo,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91517228,-77.00422374,"Entire home,apt",200,2,0,0.0,1,90
2730283,Lovely Suite in LeDroit Park,1993915,Brooke,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91295484,-77.01253459,Private room,89,1,182,4.86,1,257
14264684,Bloomingdale entire apartment,86915512,Jean-Christophe,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91561767,-77.01154217,"Entire home,apt",125,3,0,0.0,1,288
16898899,"Spectacular, Unique Home w LOFT & Deck w, Parking",46582948,Huxley,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91383141,-77.01660173,"Entire home,apt",200,2,1,1.0,6,302
13705277,"Gay-Friendly Rowhouse w,Roofdeck",4616079,Todd,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91871119,-77.01113718,Private room,75,7,0,0.0,1,363
18292026,1 Bedroom Apartment In Heart Of Washington,64063053,Rogies,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91350193,-77.01716408,"Entire home,apt",110,2,1,1.0,1,60
13049100,Studio Apartment,72225009,Nathan,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91913202,-76.99992359999999,"Entire home,apt",80,5,0,0.0,1,0
8428743,Cozy Room with Private Entrance,41667459,Bob,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91630015,-77.01241202,Private room,53,2,138,7.1,1,16
14163003,"Converted Living Room, Bloomingdale",24728904,Janae',"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91686231,-77.00823893,Shared room,30,1,15,2.32,1,19
12034600,"Bloomingdale,Shaw -- 2 BR Family-friendly",4528,Jennifer,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9160661,-77.01305341,"Entire home,apt",149,3,49,3.95,1,185
2939650,Large Private Room Near RIA Metro,9285851,Clinton,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92039336,-77.00054783,Private room,60,2,63,4.78,2,11
16425397,Beautiful family friendly rowhouse in NE DC,15015000,Eileen,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92063776,-77.00137847,"Entire home,apt",1000,2,0,0.0,1,0
16489163,Sunny bedroom near NoMa metro,108275178,Megan,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91278238,-77.00543725,Private room,85,1,22,5.08,1,57
825969,"3 BR,2.5BA House near US Capitol",5795,Gracia,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91520718,-77.00099484,"Entire home,apt",500,2,9,0.46,4,364
14588284,Relaxing Private Room in City Condo,60525783,RyanAndJacqueline,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91083074,-77.00211701,Private room,65,1,11,1.53,1,167
9216776,"New Condo (1 BD,1 Bath) in Center of DC",47927374,Ryan,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90768357,-77.01142877,"Entire home,apt",109,4,33,1.79,1,98
4531035,Large charming DC English basement,318821,Robin & Stavros,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91643823,-77.01185948,"Entire home,apt",125,2,8,0.38,2,271
11640393,Brand new english basement,61708172,Kevin,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91936197,-77.01047631,"Entire home,apt",90,1,136,10.46,1,100
13344337,DC Luxury Flat With Parking,15830506,"Lize, Greg, & Fern","Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91777907,-77.00342484,"Entire home,apt",120,2,30,2.7,12,334
10755367,"Spacious, Comfortable D.C. Row Home",27323824,Karl,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91679189,-77.01000749,"Entire home,apt",255,1,79,5.15,5,319
2365726,One Bedroom for Rent in Rowhouse,6355960,Matthew,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91757254,-77.00110183,Private room,62,1,29,0.77,3,289
16193498,English Basement with Private Entrance & Parking,40645374,Sarah,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92067752,-77.00970555,"Entire home,apt",80,1,38,12.95,1,103
10393497,FREE Parking @ Park Place,53512798,Earl,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92907362,-77.00876188,"Entire home,apt",99,2,12,1.04,1,336
9464877,Beautiful 1-bedroom in heart of DC!,4577780,Shez And Chris,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90873208,-77.01211238,"Entire home,apt",108,3,55,3.35,1,73
16260977,Beautiful renovated row-home +parking near Capitol,62408002,Phoebe,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92459774,-76.99681827,"Entire home,apt",2000,2,0,0.0,1,0
11607812,Stunning DC Flat-walk to shops,15830506,"Lize, Greg, & Fern","Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91619867,-77.00187745,"Entire home,apt",130,2,38,2.64,12,82
3643257,"Cozy bedroom in Eckington, a great location",18396406,Charlotte,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91561314,-77.00821858,Private room,65,2,81,2.42,1,51
16488275,Mid-Century Masterpiece - Sleeps 6!,46630199,Lara & Alex,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91171154,-77.00785249,"Entire home,apt",249,3,7,2.63,42,136
8131716,Pope Visit 2015...seconds away!,33192701,Matthew,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.93179844,-76.99448094,"Entire home,apt",1000,1,0,0.0,1,0
13210656,PVT Bed + PVT Bath Close to Metro in Historic DC!,55009,Mala,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91408725,-77.00321815,Private room,75,7,20,1.86,5,267
4887569,Sunny Quiet Travelers Wellbeing Rest Stop +Parking,25145497,Cullen,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91288733,-77.01061633,"Entire home,apt",83,3,5,3.19,1,338
16749374,Large and bright bedroom in D.C.,111121476,Gustavo A.,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91769465,-77.01405896,Private room,40,3,1,0.37,1,0
6066863,Comfort Awaits at this DC Apartment,27323824,Karl,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91301051,-77.01432122,"Entire home,apt",199,1,147,6.1,5,314
14029525,Sunny Room in a Cozy Row House,41206001,Brittany,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91581368,-77.01398516,Private room,100,3,1,0.11,2,0
9147021,"Last minute Inaug,Women's March space. 2 Bedrooms.",46642107,Evan,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91032564,-77.00824163,Private room,65,1,13,0.71,1,0
11441823,Cozy Basement One Bedroom Apartment,59399959,Mimi,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91330556,-77.00725639,"Entire home,apt",92,2,53,4.09,1,271
16750852,Private master bedroom in modern condo near metro,2750936,Omar,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91261515,-77.00460664,Private room,175,10,5,1.85,2,183
15238910,Studio Apt with Mini Art Gallery,25859907,Felira,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91673352,-77.00081109,"Entire home,apt",115,2,4,0.56,2,86
14554544,Lovely Partitioned room 15 mins from the metro,315148,John,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91565715,-77.01061071,Shared room,25,3,12,1.59,11,309
11800844,"Well-lit, spacious apt-center of dc",62838758,Amy,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91386597,-77.00817103,"Entire home,apt",90,2,5,0.42,1,0
14029798,Bright Room in Comfy Row House,41206001,Brittany,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.915048999999996,-77.01388794,Private room,500,3,2,0.21,2,0
1936730,"King bed, comfy apt. in Northwest",10020304,Justin,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91863273,-77.01351629999999,"Entire home,apt",99,2,36,0.87,1,0
2067784,Beautiful Bloomingdale 3BR Rowhouse,10576188,Tali,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9149116,-77.01376609,"Entire home,apt",175,2,0,0.0,1,0
9604307,"Great location, close to everything & parking!",49701355,Julia,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90854761,-77.01582509,"Entire home,apt",180,2,36,2.35,1,0
6523994,Lovely Bsmnt Apt mins from Capitol,31902851,Nicole,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92015814,-77.01325509,"Entire home,apt",105,2,140,5.94,1,125
16157784,"Fab 1BR,1BA Suite - Bloomingdale,Shaw,N. Capitol",105457042,Nadia,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91816123,-77.01445071,"Entire home,apt",130,2,11,3.79,1,212
4520,Basement room 1 near Union Station,5795,Gracia,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91546759,-77.00178024,Private room,30,1,12,0.52,4,4
11496620,"The Grey House near The US Capital,Catholic,Howard",15449976,Kali,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92482489,-77.0082851,"Entire home,apt",242,1,12,5.37,2,255
16845814,"Perfect, Architect-Owned Modern English Basement",4324017,Meghan,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91418673,-77.01258428,"Entire home,apt",250,2,0,0.0,1,0
18025058,"Spacious and Comfortable, sleeps 8 - 10 w, parking",106931563,Jean,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91121572,-77.00202336,"Entire home,apt",375,4,0,0.0,1,266
8292839,A sleeper's paradise,11546169,Emily,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9223468,-77.00324679,Private room,50,1,13,1.15,1,0
5114328,"Delightful 1 bedroom, near the Capitol & downtown",18458447,Jenn,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91582699,-77.00154934,Private room,99,2,5,1.38,1,71
15339338,Gorgeous historical bedroom,86884249,Dr. J,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91315665,-77.00939802,Private room,68,1,52,7.16,7,309
12422935,"RARE, CLEAN, COZY LIVING ROOM-FUTON",61362641,Jack,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91056537,-77.00295191,Shared room,39,1,27,2.19,11,321
5082818,Enjoy Home of Haitian Fine Art,25859907,Felira,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91492983,-77.00236465,"Entire home,apt",249,2,44,1.8,2,74
2133730,Short term,10887615,John,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92998769,-76.99510881,Private room,48,1,17,0.44,1,363
13471273,Cute and Quirky Garden Apartment,2961871,Sarah,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91649213,-77.00770847,"Entire home,apt",61,2,19,1.83,1,5
10948027,Cozy Private Suite in Basement,15153474,Abenaa,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91331723,-77.00478575,Private room,50,1,15,5.23,2,50
16024912,Modern Condo in the heart of DC's Bloomingdale!,27581025,Patrick,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91526561,-77.01059949,"Entire home,apt",1500,3,0,0.0,1,0
17794428,DC Urban Oasis,117204125,Sean,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91720643,-77.01233445,"Entire home,apt",115,2,11,7.17,1,69
10880153,Cozy Bloomingdale Apartment,15996895,Tynesia,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91828715,-77.01109264,"Entire home,apt",159,2,41,2.87,1,153
7472247,"Private BR,BA & parking Women's M",10386743,Laura,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91597386,-77.00839619,Private room,90,1,8,0.38,2,0
15336527,Cozy room just north of Capitol Hill,22184047,Adrienne,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91507732,-77.00611364,Private room,41,2,14,2.1,1,7
12356501,"Cozy Living Room-Futon(5"" extra layer) or Airbed",61362641,Jack,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91143442,-77.00298815,Shared room,10,1,70,5.34,11,84
17927099,Everything Artisanal Bloomingdale,793665,Elana,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91626444,-77.01229817,Private room,117,2,0,0.0,1,363
16354198,A UNIQUE Avant-Garde Apt in Noma,7594209,Leonardo,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90696512,-77.011907,Private room,75,1,0,0.0,2,0
16078659,Sunny & spacious 2-bedroom apt near NoMa metro,56181977,Sunita,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91528481,-77.00247707,"Entire home,apt",1200,2,0,0.0,1,363
5278479,Comfortable Modern DC Row Home,27323824,Karl,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91235949,-77.01410351,"Entire home,apt",312,1,133,5.0,5,342
15469356,Private 1 Bedroom with 2 beds,98799358,Jacob,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91490374,-77.00319509999999,Private room,85,2,25,3.64,5,144
17367416,Renovated 1-bdrm apartment in hip downtown DC area,2565542,Roee,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91357174,-77.01338664,"Entire home,apt",105,2,8,3.81,1,90
4194598,"Modern, Cozy Apartment in the Historic Heart of DC",21761590,Tianni,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91827109,-77.00661718,"Entire home,apt",75,2,162,5.83,1,196
164069,Historic Rowhouse Near Monuments 2,5059,Heather,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91374271,-77.00860731,Private room,80,2,190,2.68,2,60
14680276,Gorgeous 1 BR Apmt Just Minutes to National Mall,35424150,David,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9216557,-77.00797162,"Entire home,apt",99,1,63,8.55,1,169
198761,Smack In The Middle of DC,970466,Beulah,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90962374,-77.01017159,Private room,75,2,31,0.45,2,336
2360809,DC Rowhouse: 3BR + Parking + Bikes,4252768,Brynne & Michael,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91169286,-77.00777405,"Entire home,apt",199,2,77,4.7,1,113
8324627,Great Townhouse Available for 2017 Inauguration!,6544616,Scott,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91631589,-77.00584467,"Entire home,apt",450,2,1,0.28,1,173
16811853,"Modern Luxury: Truxton Cir,NOMA,Shaw",76451267,Robert,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90862962,-77.01241108,Private room,100,3,12,3.3,1,332
15205271,"Private En-suite,Entrance, Floor & Sofa",27373538,Steven,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92208032,-77.01022127,Private room,85,2,49,6.84,1,157
15664018,Contemporary Luxury near Catholic U & Metro,28659152,Angela,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91958413,-77.00154997,"Entire home,apt",150,2,3,0.55,1,0
9459139,"Stylish House,Hip Area with Parking",31488625,Stephen And Djana,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91105122,-77.00947515,"Entire home,apt",199,2,80,4.91,4,136
9295290,Beautiful Apartment in Historic DC,48259132,Maria,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91867411,-77.0139814,"Entire home,apt",100,1,29,2.05,1,60
13435446,Quaint Urban Oasis in DC,31580361,Alexandra,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92398535,-77.00158755,Private room,65,2,37,3.48,1,180
16187926,Entire One Bedroom Condo in Eckington Near Metro,40638586,Jose,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91450239,-77.00245534,"Entire home,apt",75,2,1,0.28,1,0
1802657,"""Pretty in Lilac"" King Massage Room",1601409,Edmond,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91444769,-77.01411189,Private room,70,3,34,0.93,5,291
17583116,"Bright and Cozy 1 Bedroom,1 Bath",34005462,Tamara,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92445163,-77.03284672,"Entire home,apt",110,2,2,1.62,1,46
14202985,Sublet for August in Mount Pleasant group house,28610417,Malin,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92855186,-77.04036722,Private room,30,14,0,0.0,1,0
11624515,Elegant 2 bd NW hipster pad,10883615,Paul,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92620788,-77.03371369999999,"Entire home,apt",120,2,4,0.28,3,277
16083694,2 Bedroom Modern Apartment near Metro,8586532,Nicholas,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92644794,-77.03443346,"Entire home,apt",1223,3,0,0.0,1,0
793170,Beautiful Studio Apartment,4179451,Carmela,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92094229,-77.03357055,"Entire home,apt",95,2,53,0.99,2,347
4157327,Charming Columbia Heights Rowhouse,16521447,Tewodaj,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.931524700000004,-77.02016633,Private room,85,1,3,0.83,1,132
14368653,"Clean, sunny room in the heart of Columbia Heights",40060625,Christina,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93381699,-77.03327525,Private room,75,2,14,1.54,3,0
2257488,"Dream loft, quiet in the city",3574033,Grace,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92532505,-77.03463163,"Entire home,apt",249,3,38,1.19,7,346
15883513,Private Bedroom in New Condo - 3 blks from Metro,4391421,Daniel,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93437889,-77.02519778,Private room,112,1,1,0.54,2,0
7819250,31 - Beautiful BR in NW DC; Private Bath,13275854,John,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93065414,-77.03806356,Private room,79,2,54,2.68,5,322
9150111,"Gorgeous Room w,Parking & Deck",23127313,Raj,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92570349,-77.02493309,Private room,80,2,2,1.71,2,221
15957295,Spacious and light room in Columbia Heights,21864345,Jose Luis,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92894359,-77.03477631,Private room,95,1,1,0.17,1,95
15190352,"Room w,private bath in beautiful Mt. Pleasant",15833647,Marko,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93275218,-77.04422134,Private room,100,1,0,0.0,1,0
1876163,Superconvenient in Hip Neighborhood,9772504,Joan,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92979804,-77.02745201,Private room,70,3,15,0.42,1,43
8867556,"Foodies' Paradise Steps from DC's ""Hip Strip""",11710891,Peter,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92632061,-77.02573877,"Entire home,apt",67,2,11,0.58,1,24
9768909,Luxury room with bathroom in Columbia Heights,49744144,Columbia,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92509984,-77.03156739,Private room,80,4,0,0.0,2,365
7257920,Private Bedroom in Penthouse Loft,3311844,Marcus,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93160265,-77.03204483,Private room,90,2,1,0.05,1,0
